media_id,event_name,event_label,sample_role,evidence_description,reviewer,review_status,event_definition_version
IMG_007470,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=231; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007471,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=232; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007472,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=233; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007473,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=234; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007474,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=235; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007475,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=236; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007476,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=237; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007477,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=238; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007478,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=239; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007479,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=240; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007480,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=241; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007481,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=242; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007482,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=243; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007483,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=244; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007484,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=245; intended_group=n04-parallel-bay-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007485,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=246; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007486,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=247; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007487,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=248; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007488,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=249; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007489,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=250; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007490,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=251; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007491,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=252; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007492,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=253; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007493,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=254; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007494,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=255; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007495,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=256; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007496,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=257; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007497,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=258; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007498,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=259; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007499,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=260; intended_group=n05-multiple-all-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007500,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=261; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007501,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=262; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007502,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=263; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007503,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=264; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007504,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=265; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007505,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=266; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007506,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=267; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007507,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=268; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007508,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=269; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007509,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=270; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007510,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=271; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007511,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=272; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007512,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=273; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007513,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=274; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007514,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=275; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007515,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=276; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007516,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=277; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007517,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=278; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007518,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=279; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007519,parking_order_violation,0,negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=280; intended_group=n06-special-marked-space-geometry-correct; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007320,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=281; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007321,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=282; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007322,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=283; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007323,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=284; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007324,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=285; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007325,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=286; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007326,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=287; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007327,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=288; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007328,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=289; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007329,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=290; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007330,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=291; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007331,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=292; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007332,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=293; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007333,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=294; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007334,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=295; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007335,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=296; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007336,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=297; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007337,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=298; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007338,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=299; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007339,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=300; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007340,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=301; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007341,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=302; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007342,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=303; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007343,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=304; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007344,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=305; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007345,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=306; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007346,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=307; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007347,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=308; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007348,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=309; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007349,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=310; intended_group=hn01-gate-queue; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007350,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=311; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007351,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=312; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007352,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=313; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007353,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=314; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007354,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=315; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007355,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=316; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007356,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=317; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007357,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=318; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007358,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=319; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007359,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=320; intended_group=hn02-faded-lines-but-confirmably-inside; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007360,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=321; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007361,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=322; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007362,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=323; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007363,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=324; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007364,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=325; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007365,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=326; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007366,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=327; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007367,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=328; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007368,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=329; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007369,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=330; intended_group=hn03-perspective-looks-like-crossing; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007370,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=331; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007371,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=332; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007372,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=333; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007373,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=334; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007374,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=335; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007375,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=336; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007376,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=337; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007377,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=338; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007378,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=339; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007379,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=340; intended_group=hn04-large-vehicle-compliant; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007380,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=341; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
IMG_007381,parking_order_violation,0,hard_negative,"GT_BASIS=generation_intent; GT_REVIEW_STATUS=unreviewed; source_slot=342; intended_group=hn05-adjacent-vehicle-occludes-lines; synthetic prompt-derived intent label, not human visual gold and not a model prediction.",,unreviewed,v1.1
