media_id,source_id,relative_path,gt_label,sample_role,generation_group,subtype,manifest_split,p0_prediction,p0_reason,p0_status,http_status,schema_status,prediction_unique,relative_path_match,gt_match,sample_role_match,generation_group_match,subtype_match,source_id_match,split_match,status_ok,schema_ok,dev_path_contained,image_exists,image_sha256_match,binding_ok
IMG_007424,185,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007424.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,"The primary vehicle is clearly positioned within a marked parking bay, bounded by white lines on both sides and aligned with the parking space geometry. No other vehicles are visible in the immediate vicinity that would suggest a violation. The scene shows no evidence of crossing bay boundaries, spanning multiple bays, or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007425,186,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007425.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,The primary gray minivan is parked squarely within its marked white-lined bay. Other visible vehicles in the background are also positioned within their respective bays. No vehicles are seen crossing bay boundaries or intruding into travel aisles.,ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007426,187,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007426.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,"The primary vehicle is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007427,188,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007427.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,"The white van is clearly parked within its marked bay, and the black SUV on the right is also within its designated parking space. No vehicles are crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007428,189,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007428.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,"The white van is clearly positioned within the yellow-lined parking bay boundaries, with no visible intrusion into travel aisles or crossing of bay lines. Other visible vehicles are also within their respective marked bays.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007429,190,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007429.png,0,negative,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,train,0,"The white van is clearly parked within a marked parking bay, aligned with yellow boundary lines and not intruding into any travel aisle or crossing bay boundaries. The black SUV to the left is also within its own marked bay. No vehicles are visibly violating parking order rules.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007430,191,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007430.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The vehicle is positioned within a clearly marked parking bay, bounded by white lines on both sides, with no visible intrusion into travel lanes or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007431,192,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007431.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The primary vehicle is clearly parked within a marked bay, and other visible vehicles are also positioned within their respective marked bays without crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007432,193,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007432.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,1,"The dark pickup truck is positioned diagonally across the white lane marking, occupying the travel lane rather than a designated parking bay, which constitutes a clear violation of parking order.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007433,194,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007433.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The red car is positioned within a marked parking bay, and the grey SUV to its left is also parked within its designated bay. There is no visible evidence of any vehicle crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007434,195,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007434.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The red vehicle is parked within a clearly marked parking bay, aligned with the yellow line and not crossing any boundaries or intruding into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007435,196,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007435.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The red car is clearly parked within a marked bay, aligned with the yellow parking line and not crossing any boundaries or intruding into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007436,197,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007436.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white car is clearly parked within the marked parking bay, and other visible vehicles are also within their respective bays or in a queue area.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007437,198,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007437.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white vehicle is clearly positioned within a marked parking bay, aligned with the bay boundaries and not intruding into any travel aisle or crossing bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007438,199,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007438.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white vehicle is clearly parked within the boundaries of a marked parking bay, and the dark vehicle on the right is also within its own marked bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007439,200,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007439.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white car is clearly positioned within the yellow-lined parking bay, with no visible boundary crossing or intrusion into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007440,201,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007440.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white sedan is clearly positioned within the yellow-lined parking bay, with no visible intrusion into travel lanes or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007441,202,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007441.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white sedan is clearly positioned within the yellow-lined parking bay, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007442,203,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007442.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The silver sedan is clearly positioned within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007443,204,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007443.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The silver sedan is clearly parked within the white-lined parking bay boundaries, and the black SUV behind it is also within its own marked bay. No vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007444,205,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007444.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The silver sedan is parked within a clearly marked white-lined parking bay, and the adjacent white SUV is also within its own marked bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007445,206,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007445.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The blue SUV is positioned squarely within a single marked parking bay, bounded by yellow lines on both sides, with no visible intrusion into travel aisles or adjacent bays.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007446,207,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007446.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The blue SUV is parked within a clearly marked yellow-lined bay, and the white sedan behind it is also within its own marked bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007447,208,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007447.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"All visible vehicles are parked within clearly marked yellow bay lines, with no evidence of crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007448,209,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007448.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The black vehicle is clearly positioned within its designated parking bay, bounded by visible white painted lines on both sides. The white vehicle to the right is also parked within its own marked bay. There is no visible evidence of any vehicle crossing bay boundaries, occupying multiple bays, or intruding into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007449,210,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007449.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The black SUV is parked within a clearly marked white-lined bay, and the white sedan behind it is also within its own marked bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007450,211,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007450.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The black SUV is clearly positioned within a single marked parking bay, aligned with the white boundary lines, and not intruding into the travel aisle or crossing bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007451,212,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007451.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The vehicle is positioned within the yellow-lined parking bay, with no visible boundary crossing or intrusion into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007452,213,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007452.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,1,"The grey minivan is parked diagonally across the yellow line, intruding into the travel lane rather than being aligned within a marked parking bay.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007453,214,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007453.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white van is clearly positioned within a single marked parking bay, with visible white lines on both sides and behind it, indicating compliant parking without boundary crossing or aisle intrusion.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007454,215,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007454.png,0,negative,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,train,0,"The white van is clearly positioned within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007470,231,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007470.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The vehicle is clearly positioned within the white-painted parking bay lines, with no visible intrusion into travel lanes or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007471,232,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007471.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The blue SUV is parked within a clearly marked white-lined parking bay, aligned with the bay boundaries and not intruding into a travel aisle or crossing bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007472,233,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007472.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The blue SUV is parked within a clearly marked white-lined parking bay, aligned with the bay boundaries and not crossing into travel lanes or other bays.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007473,234,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007473.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The black SUV is parked within a clearly marked parking bay, aligned with the yellow boundary lines, showing no evidence of crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007474,235,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007474.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The black SUV is clearly positioned within the yellow-lined parking bay, with no visible boundary crossing or intrusion into travel lanes.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007475,236,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007475.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The black SUV is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007476,237,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007476.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The primary vehicle is clearly positioned within the white-painted parking bay boundaries, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007477,238,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007477.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The vehicle is parked within a clearly marked parking bay, aligned with the curb and not crossing any bay boundaries or intruding into a travel aisle.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007478,239,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007478.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The single visible vehicle is clearly parked within the boundaries of a marked parking bay, with no evidence of crossing bay lines or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007479,240,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007479.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The white van is clearly positioned within the yellow-lined parking bay, with no visible intrusion into travel lanes or crossing of bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007480,241,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007480.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The white van is parked within the yellow-lined bay markings on the ground, and no other vehicles are seen intruding into travel aisles or crossing bay boundaries.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007481,242,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007481.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The white van is parked within the yellow-lined bay, and the black car in the background is also within its own marked bay; no vehicles are crossing boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007482,243,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007482.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The primary vehicle is clearly parked within a marked white-lined bay. Other vehicles in the background appear to be in a row of parked cars or a queue, not intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007483,244,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007483.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The vehicle is clearly parked within a marked parking bay, aligned with the white line boundaries, showing no boundary crossing or intrusion into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007484,245,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007484.png,0,negative,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,train,0,"The vehicle is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007320,281,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007320.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The silver Honda is positioned in a single lane at a gate entrance, consistent with a temporary queue for entry/exit rather than disorderly parking. No vehicles are seen crossing bay boundaries or intruding into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007321,282,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007321.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The silver car is positioned within a clearly marked parking bay, and the white car behind it appears to be in a normal queue at a gate entrance, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007322,283,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007322.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a normal gate queue with vehicles waiting at a barrier, which is a temporary queue rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007323,284,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007323.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The black car is positioned in a single lane at a security gate, behind a barrier arm, consistent with normal gate queuing or temporary waiting rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007324,285,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007324.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are arranged in a line along the right side of the paved area, consistent with a normal gate queue or temporary waiting line rather than disorderly parking. No vehicle is clearly shown crossing a bay boundary, spanning multiple bays, or intruding into a travel aisle. The scene lacks clear parking bay markings to definitively confirm violation geometry, but the arrangement does not meet the positive criteria for parking_order_violation.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007325,286,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007325.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The blue SUV is positioned within a clearly marked parking bay, and the white vehicle behind it is also within its designated bay. The scene depicts a normal queue at a gate entrance, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007326,287,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007326.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a queue of vehicles at a toll/entry gate, which is a normal temporary queue rather than disorderly parking. The lead black SUV is positioned in a travel lane approaching the booth, not parked outside a bay or intruding into a non-parking area. No clear boundary crossing or parking violation is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007327,288,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007327.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles in what appears to be a normal gate queue or temporary line, not disorderly parking. The vehicles are aligned in a single file, consistent with a queue rather than parked outside marked bays.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007328,289,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007328.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles at a parking gate entrance, which is a normal queueing scenario rather than disorderly parking. The vehicles are aligned in a single file and appear to be waiting to enter or exit, not parked outside marked bays or intruding into travel aisles. No clear boundary crossing or non-parking intrusion is visible.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007329,290,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007329.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The silver minivan is parked within a clearly marked bay, and the white vehicle behind it is also positioned within its designated bay. The scene depicts a normal queue of parked cars in a parking garage, with no visible boundary crossing or intrusion into travel aisles.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007330,291,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007330.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The scene shows a line of vehicles at a parking gate, which is a normal queue for temporary parking or entry/exit, not disorderly parking. All vehicles appear to be positioned within their respective bays or in the travel lane as expected for a gate queue.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007331,292,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007331.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The visible vehicles are in a line at a parking gate, which is a normal queue for temporary parking or entry/exit, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007332,293,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007332.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white van is positioned within a clearly marked parking bay, aligned with the lane markings and not crossing any boundaries or intruding into the travel aisle. The scene appears to be a normal parking area with no visible violation of parking order.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007333,294,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007333.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white van is positioned within a clearly marked parking bay, and the white car behind it is in a subsequent bay. The scene depicts a normal queue at a gate entrance rather than disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
IMG_007334,295,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007334.png,0,hard_negative,POV_PARKING_B1_HN01_GATE_QUEUE,hn01-gate-queue,train,0,"The white van is parked within a clearly marked parking bay, and the white car behind it is in a normal gate queue or temporary line, not disorderly parking.",ok,not_recorded_in_frozen_prediction,ok,true,true,true,true,true,true,true,true,true,true,true,true,true,true
