media_id,relative_path,queue_type,generation_group,subtype,gt_intent,sample_role,p0_prediction,p0_reason,parking_space_evidence,vehicle_visibility,queue_context,violation_severity,v1_1_visual_label,candidate_v1_2_label,error_attribution,definition_issue,generation_issue,model_issue,review_status,review_notes
IMG_007374,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007374.png,TN_CONTROL,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,0,"The blue SUV is clearly positioned within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007375,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007375.png,TN_CONTROL,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,0,"The blue pickup truck is fully contained within a single marked parking bay, and the white vehicle beside it is also within its own marked bay; no vehicles are crossing boundaries or intruding into aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007378,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007378.png,TN_CONTROL,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hn04-large-vehicle-compliant,0,hard_negative,0,"The gray vehicle is clearly parked within its marked bay, and the black vehicle to the right is also within its own bay; no boundary crossing or non-parking intrusion is visible.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007392,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007392.png,TN_CONTROL,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,0,hard_negative,0,"The white sedan is clearly parked within the boundaries of a marked parking bay, with yellow lines visible on both sides defining the parking space. No vehicle is seen crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007393,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007393.png,TN_CONTROL,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,0,hard_negative,0,"The silver sedan is positioned squarely within the white-painted parking bay lines, with no visible intrusion into travel aisles or crossing of bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007394,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007394.png,TN_CONTROL,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,0,hard_negative,0,"The silver sedan is parked within clearly marked white bay lines, and the black SUV is also within its designated bay; no vehicles are crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007395,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007395.png,TN_CONTROL,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,0,hard_negative,0,"The silver sedan is clearly parked within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007398,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007398.png,TN_CONTROL,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hn06-shadows-cracks-curbs-mimic-lines,0,hard_negative,0,"The central black SUV is parked squarely within its marked bay lines, and other visible vehicles are also positioned within their respective parking spaces without crossing boundaries or entering travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007400,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007400.png,TN_CONTROL,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,0,negative,0,"The white van is clearly positioned within a single marked parking bay, and the dark car to its left is also within its own marked bay. No vehicles are crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007407,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007407.png,TN_CONTROL,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,0,negative,0,"The red Honda is clearly parked within its marked bay boundaries, and other visible vehicles are also within their respective bays or in a queue area.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007411,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007411.png,TN_CONTROL,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,0,negative,0,"The white SUV is clearly parked within the boundaries of a marked parking bay, and the white sedan behind it is also within its own marked bay. No vehicles are crossing bay boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007418,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007418.png,TN_CONTROL,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,0,negative,0,"The single visible vehicle is clearly positioned within the white-painted parking bay lines, with no evidence of crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007425,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007425.png,TN_CONTROL,POV_PARKING_B1_N01_STANDARD_INSIDE_BAY,n01-standard-inside-bay,0,negative,0,The primary gray minivan is parked squarely within its marked white-lined bay. Other visible vehicles in the background are also positioned within their respective bays. No vehicles are seen crossing bay boundaries or intruding into travel aisles.,,,,,,,needs_human_review,,,,needs_human_review,
IMG_007430,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007430.png,TN_CONTROL,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,0,"The vehicle is positioned within a clearly marked parking bay, bounded by white lines on both sides, with no visible intrusion into travel lanes or crossing of bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007431,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007431.png,TN_CONTROL,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,0,"The primary vehicle is clearly parked within a marked bay, and other visible vehicles are also positioned within their respective marked bays without crossing boundaries or intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007434,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007434.png,TN_CONTROL,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,0,"The red vehicle is parked within a clearly marked parking bay, aligned with the yellow line and not crossing any boundaries or intruding into travel lanes.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007450,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007450.png,TN_CONTROL,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,0,"The black SUV is clearly positioned within a single marked parking bay, aligned with the white boundary lines, and not intruding into the travel aisle or crossing bay boundaries.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007454,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007454.png,TN_CONTROL,POV_PARKING_B1_N02_CLOSE_TO_LINE_BUT_INSIDE,n02-close-to-line-but-inside,0,negative,0,"The white van is clearly positioned within the boundaries of a marked parking bay, with no visible intrusion into travel aisles or crossing of bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007471,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007471.png,TN_CONTROL,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,0,negative,0,"The blue SUV is parked within a clearly marked white-lined parking bay, aligned with the bay boundaries and not intruding into a travel aisle or crossing bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007472,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007472.png,TN_CONTROL,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,0,negative,0,"The blue SUV is parked within a clearly marked white-lined parking bay, aligned with the bay boundaries and not crossing into travel lanes or other bays.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007476,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007476.png,TN_CONTROL,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,0,negative,0,"The primary vehicle is clearly positioned within the white-painted parking bay boundaries, with no visible intrusion into travel aisles or crossing of bay lines.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007482,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007482.png,TN_CONTROL,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,0,negative,0,"The primary vehicle is clearly parked within a marked white-lined bay. Other vehicles in the background appear to be in a row of parked cars or a queue, not intruding into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
IMG_007483,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007483.png,TN_CONTROL,POV_PARKING_B1_N04_PARALLEL_BAY_CORRECT,n04-parallel-bay-correct,0,negative,0,"The vehicle is clearly parked within a marked parking bay, aligned with the white line boundaries, showing no boundary crossing or intrusion into travel aisles.",,,,,,,needs_human_review,,,,needs_human_review,
